"Level","Year","meanTemp","sdTemp","meanPrec","sdPrec"
"AFG",1961,12.5803151860791,27.8578542117207,2.82983045755712,1.47876555374835
"AFG",1962,12.3958314008721,27.7181677563205,2.53695530237879,1.49148581996805
"AFG",1963,13.5887052568892,28.5604999788946,2.51205218810688,1.52466167858157
"AFG",1964,11.4594674600501,29.4577942287895,2.47424945204769,1.32718696793718
"AFG",1965,12.7643669101365,28.5644042439908,2.49221050306893,2.08530285979023
"AFG",1966,13.1483183257535,28.0285492438462,2.11224816967892,1.17247880749018
"AFG",1967,12.2645558211757,28.9341880364751,2.81934228012948,1.7383802897754
"AFG",1968,12.4348785737402,27.8408788770725,2.85419176927926,1.12902283465036
"AFG",1969,12.0752384423765,29.0693018441723,2.56719564976121,1.690105234734
"AFG",1970,13.3574308469974,27.5828592822619,1.78283566215445,0.720330498834337
"AFG",1971,13.4884893908848,27.221253764174,1.60341003020392,0.80111638308903
"AFG",1972,10.9104580272201,28.5444963370822,3.01143345951059,1.486170561525
"AFG",1973,12.710988325797,27.9209320703406,2.21661538379299,1.41875141533069
"AFG",1974,11.8696584827242,28.2787688052606,2.39321538307729,0.919918054302526
"AFG",1975,12.2108160070274,28.8413673541518,2.44312775514174,1.33831528210122
"AFG",1976,12.202230528726,28.5593479059772,2.83233583724456,0.86965868172673
"AFG",1977,13.3253850981661,28.760452019117,2.13326775052393,0.790589192107024
"AFG",1978,12.9175779252863,28.4259511040064,2.32014873699462,1.31794159357029
"AFG",1979,13.0370828061686,27.2512091768972,2.32731756246922,1.13378087051288
"AFG",1980,13.4820492209674,28.0708701384084,2.58995592986045,1.00100916092031
"AFG",1981,13.2392012003045,28.6501697628974,2.72627118403949,1.27054646306761
"AFG",1982,12.1908125419938,26.6601216954466,3.16020906340443,0.851530614793807
"AFG",1983,13.3257895415638,27.6428104356512,2.38361487292919,1.03289426803732
"AFG",1984,12.7053215963469,27.5741020221384,2.0891878368069,1.1763710301399
"AFG",1985,13.4148230550614,26.8192572695943,1.7915852321652,0.766974857294155
"AFG",1986,12.7971006794593,27.3372384967606,2.37949210986231,1.99147765829185
"AFG",1987,13.4952781654131,28.1234612765813,2.16675147165428,1.73259570880319
"AFG",1988,13.8428536054556,27.9933586263596,2.63494549351441,1.17288420916005
"AFG",1989,12.5029874834403,29.0906650043074,2.24700089677624,1.01869171740689
"AFG",1990,13.3279263149662,28.1370053844151,2.52154428447297,0.848738171470081
"AFG",1991,12.5979564780991,29.3658908657768,3.10922129097013,1.47034533131358
"AFG",1992,12.4806559790115,27.6601719189387,2.90166795577296,1.66979292888785
"AFG",1993,12.7875830740831,28.2163745596605,2.45244749759846,0.803261549354917
"AFG",1994,13.0877489708532,29.1866498284413,2.58922077444453,2.29313080093805
"AFG",1995,13.113189384412,29.3002726415647,2.62128234084958,1.37133712894342
"AFG",1996,12.649518963418,28.4702568515644,2.38361027946634,1.50274778581237
